year,isu_nm,cour_div,term,department,time_room,campus,prof_nm,waiting_yn,cour_nm,dept_cd,cour_cls,time,apply_dept
2022,교양,1,1R,역사교육과,수(7-8) ,서울,박혜정,N,서양문화사입문,243,0,2(2),
2022,교양,1,1R,사학과,금(2-4) 교양관 209호,서울,이석현,N,동아시아문명사,803,0,3(3),
2022,교양,1,1R,사학과,"월(1) 법학관구관 207호<br>
수(1) 법학관구관 207호",서울,임형권,N,유럽지성사,803,0,3(3),
2022,교양,1,1R,사학과,"화(1) 교육관 302호<br>
목(1) 교육관 302호",서울,김상준,N,한일교류의역사,803,0,3(3),
2022,교양,1,1R,사학과,"화(5) 법학관구관 206호<br>
목(5) 법학관구관 206호",서울,임형권,N,서양문명사산책,803,1,3(3),
2022,교양,1,1R,사학과,"월(3-4) 법학관구관 206호<br>
수(3-4) 법학관구관 206호",서울,주나미,N,서양문명사산책,803,2,3(3),
2022,교양,1,1R,사학과,"화(1) 서관 401호<br>
목(1) 서관 401호",서울,윤선자,N,서양문명사산책,803,3,3(3),
2022,교양,1,1R,사학과,"월(5) 교양관 109호<br>
수(5) 교양관 109호",서울,홍성곤,N,서양문화의전통과유산,803,1,3(3),
2022,교양,1,1R,사학과,"월(3-4) 법학관구관 B104호<br>
수(3-4) 법학관구관 B104호",서울,한해정,N,서양문화의전통과유산,803,2,3(3),
2022,교양,1,1R,사학과,"화(6) 법학관구관 207호<br>
목(6) 법학관구관 207호",서울,차승현,N,서양문화의전통과유산,803,3,3(3),
2022,교양,1,1R,사학과,"화(3-4) 교양관 202호<br>
목(3-4) 교양관 202호",서울,손태창,N,라틴어,803,1,3(3),
2022,교양,1,1R,사학과,"화(1) 서관 316B호<br>
목(1) 서관 316B호",서울,고경주,N,라틴어,803,2,3(3),
2022,교양,1,1R,사학과,"월(2) 교양관 409호<br>
수(2) 교양관 409호",서울,신명주,N,라틴어,803,3,3(3),
2022,교양,1,1R,사학과,"월(3-4) 법학관구관 B101호<br>
수(3-4) 법학관구관 B101호",서울,이완석,N,유목제국의세계,803,0,3(3),
2022,교양,1,1R,사학과,"화(6) 법학관구관 206호<br>
목(6) 법학관구관 206호",서울,권용철,N,동아시아사의재조명,803,1,3(3),
2022,교양,1,1R,사학과,"월(2) 법학관구관 206호<br>
수(2) 법학관구관 206호",서울,박완,N,동아시아사의재조명,803,2,3(3),
2022,교양,1,1R,사학과,"화(5) 교양관 412호<br>
목(5) 교양관 412호",서울,이준형,N,동아시아사의재조명,803,3,3(3),
2022,교양,1,1R,사학과,"화(7-8) 교양관 103호<br>
목(7-8) 교양관 103호",서울,임정운,N,동아시아사의재조명,803,4,3(3),
2022,교양,1,1R,사학과,"화(5) 교육관 504호<br>
목(5) 교육관 504호",서울,권인용,N,동아시아사의재조명,803,5,3(3),
2022,교양,1,1R,사학과,금(2-4) 교양관 605호,서울,이호현,N,동아시아사의재조명,803,6,3(3),
2022,교양,1,1R,사학과,"월(5) 교양관 209호<br>
수(5) 교양관 209호",서울,이해진,N,동아시아사의재조명,803,7,3(3),
2022,교양,1,1R,사학과,"화(3-4) 서관 315호<br>
목(3-4) 서관 315호",서울,박시현,N,중국의역사와인물,803,0,3(3),
2022,교양,1,1R,사학과,"월(3-4) 정경관 101호<br>
수(3-4) 정경관 101호",서울,손장훈,N,중국근현대의개혁과혁명,803,0,3(3),
2022,교양,1,1R,사학과,"월(3-4) 교양관 103호<br>
수(3-4) 교양관 103호",서울,신명주,N,새로보는서양의역사,803,1,3(3),
2022,교양,1,1R,사학과,"월(7-8) 법학관구관 207호<br>
수(7-8) 법학관구관 207호",서울,주나미,N,새로보는서양의역사,803,2,3(3),
2022,교양,1,1R,사학과,"화(2) 법학관구관 B101호<br>
목(2) 법학관구관 B101호",서울,손태창,N,새로보는서양의역사,803,3,3(3),
2022,교양,1,1R,한국사학과,"월(6) <br>
수(6) ",서울,양정현,N,과학과기술로본한국사,148,0,3(3),
2022,교양,1,1R,한국사학과,"화(3-4) 서관 132호<br>
목(3-4) 서관 132호",서울,현광호,N,서울지역의향토문화,148,0,3(3),
2022,교양,1,1R,한국사학과,"월(2) <br>
수(2) ",서울,소순규,N,한국전통문화의이해,148,1,3(3),
2022,교양,1,1R,한국사학과,"월(6) <br>
수(6) ",서울,장정수,N,한국전통문화의이해,148,2,3(3),
2022,교양,1,1R,한국사학과,"월(3-4) 서관 316B호<br>
수(3-4) 서관 316B호",서울,박진,N,한국인의역사인식,148,1,3(3),
2022,교양,1,1R,한국사학과,"화(3-4) 교양관 310호<br>
목(3-4) 교양관 310호",서울,최진욱,N,한국인의역사인식,148,2,3(3),
2022,교양,1,1R,한국사학과,"화(1) <br>
목(1) ",서울,김재웅,N,한국근현대민족운동사,148,1,3(3),
2022,교양,1,1R,한국사학과,금(5-6) ,서울,한승훈,N,한국근현대민족운동사,148,2,3(3),
2022,교양,1,1R,한국사학과,"화(6) 교양관 414호<br>
목(6) 교양관 414호",서울,양진아,N,한국역사의국제적환경,148,0,3(3),
2022,교양,1,1R,한국사학과,"월(5) <br>
수(5) ",서울,이동훈,N,한국역사상의전쟁과평화,148,0,3(3),
2022,교양,1,1R,한국사학과,"화(2) <br>
목(2) ",서울,김창현,N,미래를생각하는한국사,148,1,3(3),
2022,교양,1,1R,한국사학과,"화(3-4) 교양관 315호<br>
목(3-4) 교양관 315호",서울,장정수,N,미래를생각하는한국사,148,2,3(3),교원 변경
2022,교양,1,1R,한국사학과,"화(6) 교양관 111호<br>
목(6) 교양관 111호",서울,현광호,N,미래를생각하는한국사,148,3,3(3),
2022,교양,1,1R,한국사학과,"월(6) <br>
수(6) ",서울,최희준,N,미래를생각하는한국사,148,4,3(3),
2022,교양,1,1R,한국사학과,"월(2) 서관 215호<br>
수(2) 서관 215호",서울,한형주,N,미래를생각하는한국사,148,5,3(3),
2022,교양,1,1R,한국사학과,"월(5) <br>
수(5) ",서울,이바른,N,미래를생각하는한국사,148,6,3(3),
2022,교양,1,1R,한국사학과,"화(5) 교양관 414호<br>
목(5) 교양관 414호",서울,박종욱,N,미래를생각하는한국사,148,7,3(3),
2022,교양,1,1R,한국사학과,"화(2) <br>
목(2) ",서울,김순남,N,조선왕조실록의세계,148,0,3(3),
2022,교양,1,1R,한국사학과,"월(2) 정경관 201호<br>
수(2) 정경관 201호",서울,구선희,N,한국사와개혁운동,148,1,3(3),
2022,교양,1,1R,한국사학과,"화(6) 서관 132호<br>
목(6) 서관 132호",서울,이송순,N,한국사와개혁운동,148,2,3(3),
2022,교양,1,1R,한국사학과,"화(7-8) <br>
목(7-8) ",서울,김창현,N,삼국사기와고려사의이해,148,0,3(3),
2022,교양,1,1R,한국사학과,"화(2) 교양관 310호<br>
목(2) 교양관 310호",서울,이송순,N,한국의신분과사회상,148,0,3(3),
2022,교양,1,1R,교양교육원,"월(1) 교양관 313호<br>
화(1) 교양관 313호<br>
수(1) 교양관 313호<br>
목(1) 교양관 313호",서울,이두용,N,한국어초급Ⅰ,6649,1,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(2) 교양관 314호<br>
화(2) 교양관 314호<br>
수(2) 교양관 314호<br>
목(2) 교양관 314호",서울,진소희,N,한국어초급Ⅰ,6649,2,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(5) 교양관 314호<br>
화(5) 교양관 314호<br>
수(5) 교양관 314호<br>
목(5) 교양관 314호",서울,박서욱,N,한국어초급Ⅰ,6649,3,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 312호<br>
화(7-8) 교양관 312호<br>
수(7-8) 교양관 312호<br>
목(7-8) 교양관 312호",서울,정성호,N,한국어초급Ⅰ,6649,4,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 314호<br>
화(3-4) 교양관 314호<br>
수(3-4) 교양관 314호<br>
목(3-4) 교양관 314호",서울,김연희,N,한국어초급Ⅰ,6649,5,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 313호<br>
화(7-8) 교양관 313호<br>
수(7-8) 교양관 313호<br>
목(7-8) 교양관 313호",서울,심지연,N,한국어초급Ⅰ,6649,A1,3(6),(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 314호<br>
화(7-8) 교양관 314호<br>
수(7-8) 교양관 314호<br>
목(7-8) 교양관 314호",서울,김영근,N,한국어초급Ⅱ,6649,1,3(6),"(Recommended for Foreign Graduate students & Exchange/Visiting students)
[담당교원 변경]"
2022,교양,1,1R,교양교육원,"월(2) 교양관 315호<br>
화(2) 교양관 315호<br>
수(2) 교양관 315호<br>
목(2) 교양관 315호",서울,박아름,N,한국어초급Ⅱ,6649,2,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(1) 교양관 312호<br>
화(1) 교양관 312호<br>
수(1) 교양관 312호<br>
목(1) 교양관 312호",서울,홍민경,N,한국어초급Ⅱ,6649,B1,3(6),"(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
[담당교원 변경] "
2022,교양,1,1R,교양교육원,"월(1) 교양관 314호<br>
화(1) 교양관 314호<br>
수(1) 교양관 314호<br>
목(1) 교양관 314호",서울,이소현,N,한국어중급Ⅰ,6649,1,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 315호<br>
화(7-8) 교양관 315호<br>
수(7-8) 교양관 315호<br>
목(7-8) 교양관 315호",서울,김효은,N,한국어중급Ⅰ,6649,C1,3(6),(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
2022,교양,1,1R,교양교육원,"월(6) 교양관 208호<br>
화(6) 교양관 208호<br>
수(6) 교양관 208호<br>
목(6) 교양관 208호",서울,박지민,N,한국어중급Ⅱ,6649,1,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(2) 교양관 413호<br>
화(2) 교양관 413호<br>
수(2) 교양관 413호<br>
목(2) 교양관 413호",서울,김민경,N,한국어중급Ⅱ,6649,D1,3(6),(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 413호<br>
화(3-4) 교양관 413호<br>
수(3-4) 교양관 413호<br>
목(3-4) 교양관 413호",서울,심재경,N,한국어고급Ⅰ,6649,1,3(6),(Recommended for Foreign Graduate students & Exchange/Visiting students)
2022,교양,1,1R,교양교육원,"월(1) 교양관 315호<br>
화(1) 교양관 315호<br>
수(1) 교양관 315호<br>
목(1) 교양관 315호",서울,전형길,N,한국어고급Ⅰ,6649,E1,3(6),(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 413호<br>
화(7-8) 교양관 413호<br>
수(7-8) 교양관 413호<br>
목(7-8) 교양관 413호",서울,홍지현,N,한국어고급Ⅰ,6649,E2,3(6),(외국인 학부생반)- 한국어 집중교육 대상자 우선 수강신청
2022,교양,1,1R,국제어학원,"월(6) <br>
수(6) ",서울,Glenn P. Sundeen,N,고급영어토론(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"화(6) <br>
목(6) ",서울,Glenn P. Sundeen,N,고급영어토론(영강),3649,2,3(3),
2022,교양,1,1R,교양교육원,"월(7-8) 교양관 414호<br>
수(7-8) 교양관 414호",서울,오수진,N,한국어초급말하기I,6649,1,2(3),
2022,교양,1,1R,교양교육원,"화(5) <br>
목(5) ",서울,이지혜,N,한국어초급말하기I,6649,2,2(3),(강의실: SK미래관 331호)
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 313호<br>
수(3-4) 교양관 313호",서울,김진만,N,한국어초급말하기I,6649,3,2(3),
2022,교양,1,1R,교양교육원,"화(6) 교양관 312호<br>
목(6) 교양관 312호",서울,김향,N,한국어초급말하기I,6649,4,2(3),
2022,교양,1,1R,교양교육원,"월(2) 교양관 208호<br>
수(2) 교양관 208호",서울,김진만,N,한국어초급말하기I,6649,5,2(3),
2022,교양,1,1R,교양교육원,"월(6) 교양관 306호<br>
수(6) 교양관 306호",서울,심지연,N,한국어초급말하기II,6649,1,2(3),
2022,교양,1,1R,교양교육원,"화(3-4) 교양관 208호<br>
목(3-4) 교양관 208호",서울,주재환,N,한국어초급말하기II,6649,2,2(3),
2022,교양,1,1R,교양교육원,"화(6) 교양관 313호<br>
목(6) 교양관 313호",서울,주재환,N,한국어초급말하기II,6649,3,2(3),
2022,교양,1,1R,교양교육원,"화(7-8) 교양관 414호<br>
목(7-8) 교양관 414호",서울,이아름,N,한국어초급말하기II,6649,4,2(3),
2022,교양,1,1R,교양교육원,"화(5) 교양관 315호<br>
목(5) 교양관 315호",서울,김향,N,한국어중급말하기,6649,1,2(3),
2022,교양,1,1R,교양교육원,"월(2) 교양관 412호<br>
수(2) 교양관 412호",서울,부수현,N,한국어중급말하기,6649,2,2(3),
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 315호<br>
수(3-4) 교양관 315호",서울,김민경,N,한국어중급말하기,6649,3,2(3),
2022,교양,1,1R,교양교육원,"화(1) 교양관 412호<br>
목(1) 교양관 412호",서울,부수현,N,한국어중급말하기,6649,4,2(3),
2022,교양,1,1R,교양교육원,"화(6) 교양관 413호<br>
목(6) 교양관 413호",서울,민경아,N,한국어중급읽기,6649,1,2(3),
2022,교양,1,1R,교양교육원,"화(7-8) 교양관 409호<br>
목(7-8) 교양관 409호",서울,민경아,N,한국어중급읽기,6649,2,2(3),
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 414호<br>
수(3-4) 교양관 414호",서울,김미란,N,한국어중급읽기,6649,3,2(3),
2022,교양,1,1R,교양교육원,"월(1) 교양관 413호<br>
수(1) 교양관 413호",서울,김미란,N,한국어초급쓰기,6649,1,2(3),
2022,교양,1,1R,교양교육원,"화(3-4) 교양관 414호<br>
목(3-4) 교양관 414호",서울,임혜원,N,한국어초급쓰기,6649,2,2(3),
2022,교양,1,1R,교양교육원,"월(6) 교양관 314호<br>
수(6) 교양관 314호",서울,임혜원,N,한국어초급쓰기,6649,3,2(3),
2022,교양,1,1R,교양교육원,"월(3-4) 교양관 208호<br>
수(3-4) 교양관 208호",서울,김지예,N,한국어중급쓰기,6649,1,2(3),
2022,교양,1,1R,교양교육원,"화(6) 교양관 315호<br>
목(6) 교양관 315호",서울,김지예,N,한국어중급쓰기,6649,2,2(3),
2022,교양,1,1R,국제어학원,미정,서울,박종우,N,한국전문가과정인턴십Ⅱ,3649,0,3(3),(한국어센터 KFOP 학생들만 수강 가능)
2022,교양,1,1R,국제어학원,"화(5) <br>
목(5) ",서울,Michael D. Blackwood,N,학술영작문-인문사회계(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"월(2) <br>
수(2) ",서울,Gil Michael Ian Coombe,N,학술영작문-자연계(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"월(5) <br>
수(5) ",서울,Michael D. Blackwood,N,미디어영어(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"월(6) <br>
수(6) ",서울,Dara Seamus Fox,N,미디어영어(영강),3649,2,3(3),
2022,교양,1,1R,국제어학원,"화(5) <br>
목(5) ",서울,Dara Seamus Fox,N,미디어영어(영강),3649,3,3(3),
2022,교양,1,1R,국제어학원,"월(6) <br>
수(6) ",서울,Peter S. Sylvestre,N,비즈니스영어(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"화(5) <br>
목(5) ",서울,Peter S. Sylvestre,N,비즈니스영어(영강),3649,2,3(3),
2022,교양,1,1R,국제어학원,"화(2) <br>
목(2) ",서울,David M. Docherty,N,영어발표와연설(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"화(6) <br>
목(6) ",서울,Paulette M. Hawkins,N,영어발표와연설(영강),3649,2,3(3),
2022,교양,1,1R,국제어학원,"화(1) <br>
목(1) ",서울,David M. Docherty,N,영어발표와연설(영강),3649,3,3(3),반도체공학과 분반(타과 수강신청 불가)
2022,교양,1,1R,국제어학원,"월(5) <br>
수(5) ",서울,Anthony Death,N,영어를통한비판적사고(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"화(1) <br>
목(1) ",서울,Alexander Vos,N,영어를통한비판적사고(영강),3649,2,3(3),
2022,교양,1,1R,국제어학원,"화(6) <br>
목(6) ",서울,Michael A. Mumford,N,학문목적고급영어(영강),3649,1,3(3),
2022,교양,1,1R,국제어학원,"월(1) <br>
수(1) <br>
금(1) ",서울,양혜윤,N,한국어전문가과정미디어분석,3649,0,3(3),(한국어센터 KFOP 학생들만 수강 가능)
2022,교양,1,1R,국제어학원,"월(1) <br>
수(1) <br>
금(1) ",서울,이선민,N,고급한국어프로젝트수업,3649,0,3(3),(한국어센터 KFOP 학생들만 수강 가능)
2022,교양,1,1R,일어일문학과,"화(3-4) 교양관 207호<br>
목(3-4) 교양관 207호",서울,남유민,N,대중문화로보는일본문화론(외국어강의),157,0,3(3),
2022,교양,1,1R,일어일문학과,"월(2) 교양관 210호<br>
수(2) 교양관 210호",서울,김보예,N,일본어와일본문화,157,0,3(3),
2022,교양,1,1R,일어일문학과,"월(3-4) 교양관 305호<br>
수(3-4) 교양관 305호",서울,이정화,N,시사일본어(외국어강의),157,1,3(3),
2022,교양,1,1R,일어일문학과,"월(6) 교양관 310호<br>
수(6) 교양관 310호",서울,남상현,N,영상일본어(외국어강의),157,1,3(3),
2022,교양,1,1R,일어일문학과,"월(5) 교양관 413호<br>
수(5) 교양관 413호",서울,CHIBA SAYURI,N,영상일본어(외국어강의),157,2,3(3),
2022,교양,1,1R,일어일문학과,"월(2) 미디어관 309호<br>
수(2) 미디어관 309호",서울,곽동곤,N,영상일본어(외국어강의),157,3,3(3),
2022,교양,1,1R,일어일문학과,"월(6) 교양관 104호<br>
수(6) 교양관 104호",서울,신소정,N,비즈니스일본어(외국어강의),157,0,3(3),
2022,교양,1,1R,일어일문학과,"월(1) 교양관 109호<br>
수(1) 교양관 109호",서울,김보예,N,기초일본어작문Ⅰ(외국어강의),157,0,3(3),
2022,교양,1,1R,일어일문학과,"월(7-8) 교양관 302호<br>
수(7-8) 교양관 302호",서울,이정화,N,기초일본어독해Ⅰ(외국어강의),157,1,3(3),
2022,교양,1,1R,일어일문학과,"화(1) 교양관 302호<br>
목(1) 교양관 302호",서울,박성희,N,기초일본어독해Ⅰ(외국어강의),157,2,3(3),
2022,교양,1,1R,일어일문학과,"화(6) 교양관 310호<br>
목(6) 교양관 310호",서울,이가현,N,인텐시브일본어Ⅰ(외국어강의),157,0,3(3),
2022,교양,1,1R,일어일문학과,"화(7-8) <br>
목(7-8) ",서울,이상혁,N,일본문학속의4차산업혁명과인간,157,0,3(3),
2022,교양,1,1R,법학전문대학원,금(5-6) ,서울,강효원,N,법학통론,6459,1,3(3),
2022,교양,1,1R,법학전문대학원,월(6-8) ,서울,고명수,N,법학통론,6459,2,3(3),
2022,교양,1,1R,법학전문대학원,화(5-6) ,서울,장진환,N,법학통론,6459,3,3(3),
2022,교양,1,1R,법학전문대학원,월(5-6) ,서울,박해선,N,법학통론,6459,4,3(3),
2022,교양,1,1R,법학전문대학원,목(5-6) ,서울,정문기,N,법학통론,6459,5,3(3),
2022,교양,1,1R,국어국문학과,"월(5) 서관 202호<br>
수(5) 서관 202호",서울,김광년,N,한국고전의세계,145,0,3(3),
2022,교양,1,1R,국어국문학과,"월(2) 교육관 304호<br>
수(2) 교육관 304호",서울,전성희,N,비교문학의이해,145,0,3(3),
2022,교양,1,1R,국어국문학과,"월(5) 교양관 102호<br>
수(5) 교양관 102호",서울,박헌호,N,한국문학과세계문학,145,0,3(3),
2022,교양,1,1R,국어국문학과,금(5-6) 교양관 605호,서울,송효정,N,한국근대문학과영화,145,0,3(3),
2022,교양,1,1R,국어국문학과,"월(1) 국제관423<br>
수(1) 국제관423",서울,박인혜,N,한국민요와대중가요,145,0,3(3),
2022,교양,1,1R,국어국문학과,금(2-4) 교양관 606호,서울,장수경,N,아동청소년문학의이해,145,0,3(3),
2022,교양,1,1R,국어국문학과,"월(3-4) 정경관 507호<br>
수(3-4) 정경관 507호",서울,김민주,N,학업한국어말하기,145,1,2(3),
2022,교양,1,1R,국어국문학과,"화(7-8) 서관 402호<br>
목(7-8) 서관 402호",서울,곽도형,N,학업한국어말하기,145,2,2(3),
2022,교양,1,1R,국어국문학과,"화(2) 교양관 210호<br>
목(2) 교양관 210호",서울,이승연,N,학업한국어강독,145,1,2(3),
2022,교양,1,1R,국어국문학과,"월(1) 교양관 403호<br>
수(1) 교양관 403호",서울,장미경,N,학업한국어강독,145,2,2(3),
2022,교양,1,1R,국어국문학과,"수(2) 교육관 102호<br>
금(2) 교육관 102호",서울,김지애,N,학업한국어듣기,145,1,3(3),
2022,교양,1,1R,국어국문학과,"수(1) 교양관 210호<br>
금(1) 교양관 210호",서울,최보미,N,학업한국어듣기,145,2,3(3),
2022,교양,1,1R,국어국문학과,"화(3-4) 국제관 322호<br>
목(3-4) 국제관 322호",서울,김민주,N,학업한국어작문,145,1,2(3),
2022,교양,1,1R,국어국문학과,"월(2) 국제관423<br>
수(2) 국제관423",서울,허인영,N,한국어의역사,145,0,3(3),
2022,교양,1,1R,국어국문학과,"화(7-8) 교양관 605호<br>
목(7-8) 교양관 605호",서울,강웅식,N,한국현대문학의쟁점들,145,0,3(3),
2022,교양,1,1R,국어국문학과,"화(3-4) 교양관 201호<br>
목(3-4) 교양관 201호",서울,박영민,N,문학과여성,145,0,3(3),
2022,교양,1,1R,국어국문학과,"월(7-8) 교양관 201호<br>
수(7-8) 교양관 201호",서울,김숙정,N,한국어어문규범의이해와적용,145,0,3(3),
2022,교양,1,1R,국어국문학과,"화(1) 교양관 207호<br>
목(1) 교양관 207호",서울,최은영,N,한국근대문학과도시,145,0,3(3),
2022,교양,1,1R,언어학과,"수(2) 교육관 202호<br>
금(2) 교육관 202호",서울,황유미,N,언어와언어병리,4391,0,3(3),
2022,교양,1,1R,언어학과,"화(2) 교육관 202호<br>
목(2) 교육관 202호",서울,이진영,N,언어와미디어연구,4391,0,3(3),
2022,교양,1,1R,행정학과,"화(3-4) 교양관 104호<br>
목(3-4) 교양관 104호",서울,김헌,N,정부와나,203,0,3(3),(행정1전공자 수강불가)
2022,교양,1,1R,행정학과,"월(3-4) 교양관 104호<br>
수(3-4) 교양관 104호",서울,김영대,N,창의적기획과문제해결,203,0,3(3),
2022,교양,1,1R,체육교육과,수(3-4) ,서울,하종각,N,축구,237,1,1(2),녹지운동장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,화(3-4) ,서울,박정호,N,호신술,237,1,1(2),체육생활관 유도장
2022,교양,1,1R,체육교육과,목(3-4) ,서울,박정호,N,호신술,237,2,1(2),체육생활관 유도장
2022,교양,1,1R,체육교육과,수(1-2) ,서울,임영신,N,호신술,237,3,1(2),체육생활관 유도장
2022,교양,1,1R,체육교육과,수(5-6) ,서울,김은숙,N,수영,237,1,1(2),노블레스 수영장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,화(3-4) ,서울,윤정은,N,수영,237,2,1(2),노블레스 수영장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,화(5-6) ,서울,박재완,N,수영,237,3,1(2),"노블레스 수영장*체육교육과 학생 수강금지
담당교수: 박재완"
2022,교양,1,1R,체육교육과,목(1-2) ,서울,라효상,N,스쿼시,237,1,1(2),스쿼시장
2022,교양,1,1R,체육교육과,목(3-4) ,서울,라효상,N,스쿼시,237,2,1(2),스쿼시장
2022,교양,1,1R,체육교육과,금(1-2) ,서울,남윤호,N,테니스,237,1,1(2),테니스장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,금(3-4) ,서울,남윤호,N,테니스,237,2,1(2),테니스장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,금(5-6) ,서울,남윤호,N,테니스,237,3,1(2),테니스장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,월(3-4) ,서울,박성진,N,소프트볼,237,1,1(2),녹지운동장
2022,교양,1,1R,체육교육과,목(3-4) ,서울,주우영,N,소프트볼,237,3,1(2),녹지운동장
2022,교양,1,1R,체육교육과,화(1-2) ,서울,석진영,N,소프트볼,237,4,1(2),녹지운동장
2022,교양,1,1R,체육교육과,화(3-4) ,서울,석진영,N,소프트볼,237,5,1(2),녹지운동장
2022,교양,1,1R,체육교육과,월(3-4) ,서울,김성규,N,골프,237,1,1(2),골프장
2022,교양,1,1R,체육교육과,월(5-6) ,서울,김성규,N,골프,237,2,1(2),골프장
2022,교양,1,1R,체육교육과,수(5-6) ,서울,이병엽,N,골프,237,3,1(2),골프장
2022,교양,1,1R,체육교육과,목(5-6) ,서울,이병엽,N,골프,237,4,1(2),골프장
2022,교양,1,1R,체육교육과,화(3-4) ,서울,함명환,N,골프,237,5,1(2),골프장
2022,교양,1,1R,체육교육과,화(3-4) ,서울,김성규,N,볼링,237,1,1(2),볼링장
2022,교양,1,1R,체육교육과,목(3-4) ,서울,김은혜,N,볼링,237,2,1(2),볼링장
2022,교양,1,1R,체육교육과,목(5-6) ,서울,김은혜,N,볼링,237,3,1(2),볼링장
2022,교양,1,1R,체육교육과,수(3-4) ,서울,김지수,N,볼링,237,4,1(2),볼링장
2022,교양,1,1R,체육교육과,수(5-6) ,서울,김지수,N,볼링,237,5,1(2),볼링장
2022,교양,1,1R,체육교육과,월(1-2) ,서울,유지은,N,스포츠댄스,237,1,1(2),체육생활관 무용실
2022,교양,1,1R,체육교육과,목(1-2) ,서울,전해리,N,스포츠댄스,237,2,1(2),체육생활관 무용실
2022,교양,1,1R,체육교육과,목(3-4) ,서울,전해리,N,스포츠댄스,237,3,1(2),체육생활관 무용실
2022,교양,1,1R,체육교육과,목(5-6) ,서울,전해리,N,스포츠댄스,237,4,1(2),체육생활관 무용실
2022,교양,1,1R,체육교육과,월(5-6) ,서울,이병엽,N,빙상,237,1,1(2),아이스링크장
2022,교양,1,1R,체육교육과,화(5-6) ,서울,이병엽,N,빙상,237,2,1(2),아이스링크장
2022,교양,1,1R,체육교육과,수(5-6) ,서울,김상협,N,빙상,237,3,1(2),아이스링크장
2022,교양,1,1R,체육교육과,목(5-6) ,서울,김상협,N,빙상,237,4,1(2),아이스링크장
2022,교양,1,1R,체육교육과,수(7-8) ,서울,이현섭,N,농구,237,1,1(2),체육생활관*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,목(5-6) ,서울,이현섭,N,농구,237,2,1(2),체육생활관*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,목(7-8) ,서울,이현섭,N,농구,237,3,1(2),체육생활관*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,목(1-2) ,서울,방은혜,N,배드민턴,237,1,1(2),보조경기장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,목(3-4) ,서울,방은혜,N,배드민턴,237,2,1(2),보조경기장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,화(3-4) ,서울,정연길,N,배드민턴,237,3,1(2),보조경기장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,화(5-6) ,서울,정연길,N,배드민턴,237,4,1(2),보조경기장*체육교육과 학생 수강금지
2022,교양,1,1R,체육교육과,금(5-6) ,서울,김다애,N,요가,237,1,1(2),화정체육관 에어로빅실
2022,교양,1,1R,체육교육과,금(7-8) ,서울,김다애,N,요가,237,2,1(2),화정체육관 에어로빅실
2022,교양,1,1R,체육교육과,수(3-4) ,서울,한연숙,N,요가,237,3,1(2),화정체육관 에어로빅실
